,year,biomass,Index,forecast_round
0,2018,78.27939,818,78.2794
0,2018,155.1811,819,155.1811
0,2018,164.8354,820,164.8354
0,2018,124.953865,821,124.9539
0,2018,133.60149,822,133.6015
0,2018,182.74373,823,182.7437
0,2018,287.33823,824,287.3382
0,2018,154.626,825,154.626
0,2018,59.558884,826,59.5589
0,2018,70.773186,827,70.7732
0,2018,98.47463,828,98.4746
0,2018,90.267784,829,90.2678
0,2018,62.28854,830,62.2885
0,2018,34.057945,831,34.0579
0,2018,44.2125,832,44.2125
0,2018,110.92734,833,110.9273
0,2018,21.286436,834,21.2864
0,2018,12.534746,835,12.5347
0,2018,8.718745,836,8.7187
0,2018,15.514151,837,15.5142
0,2018,8.465167,838,8.4652
0,2018,0.019726597,839,0.0197
0,2018,2.4652896,840,2.4653
0,2018,16.220217,841,16.2202
0,2018,6.3711886,842,6.3712
0,2018,12.648735,843,12.6487
0,2018,36.766552,844,36.7666
0,2018,22.166073,845,22.1661
0,2018,33.888107,846,33.8881
0,2018,26.577715,847,26.5777
0,2018,6.7131877,848,6.7132
0,2018,4.1295524,849,4.1296
0,2018,0.75060093,850,0.7506
0,2018,13.055921,851,13.0559
0,2018,0.5319268,852,0.5319
0,2018,0.7659582,853,0.766
0,2018,49.885788,854,49.8858
0,2018,5.548873,855,5.5489
0,2018,12.898928,856,12.8989
0,2018,381.25815,857,381.2582
0,2018,733.1661,858,733.1661
0,2018,475.22647,859,475.2265
0,2018,464.6621,860,464.6621
0,2018,542.9811,861,542.9811
0,2018,371.8367,862,371.8367
0,2018,357.00748,863,357.0075
0,2018,347.0898,864,347.0898
0,2018,208.78383,865,208.7838
0,2018,389.44675,866,389.4468
0,2018,235.80875,867,235.8088
0,2018,174.46266,868,174.4627
0,2018,291.81033,869,291.8103
0,2018,185.57745,870,185.5775
0,2018,253.12886,871,253.1289
0,2018,155.22998,872,155.23
0,2018,65.16057,873,65.1606
0,2018,185.04895,874,185.049
0,2018,207.87834,875,207.8783
0,2018,326.82028,876,326.8203
0,2018,229.17764,877,229.1776
0,2018,170.94339,878,170.9434
0,2018,208.424,879,208.424
0,2018,131.64659,880,131.6466
0,2018,41.729572,881,41.7296
0,2018,36.900105,882,36.9001
0,2018,156.98389,883,156.9839
0,2018,215.913,884,215.913
0,2018,188.29744,885,188.2974
0,2018,197.92947,886,197.9295
0,2018,157.3024,887,157.3024
0,2018,207.24701,888,207.247
0,2018,249.73944,889,249.7394
0,2018,152.7121,890,152.7121
0,2018,128.18463,891,128.1846
0,2018,103.037704,892,103.0377
0,2018,129.1265,893,129.1265
0,2018,123.72952,894,123.7295
0,2018,147.33583,895,147.3358
0,2018,117.34911,896,117.3491
0,2018,99.78332,897,99.7833
0,2018,67.39772,898,67.3977
0,2018,9.935826,899,9.9358
0,2018,0.59479874,900,0.5948
0,2018,3.349421,901,3.3494
0,2018,3.8642185,902,3.8642
0,2018,1.0664772,903,1.0665
0,2018,0.015913606,904,0.0159
0,2018,5.6388445,905,5.6388
0,2018,36.462627,906,36.4626
0,2018,91.93766,907,91.9377
0,2018,108.442764,908,108.4428
0,2018,146.8647,909,146.8647
0,2018,31.177637,910,31.1776
0,2018,46.256493,911,46.2565
0,2018,13.016538,912,13.0165
0,2018,22.82313,913,22.8231
0,2018,0.9735758,914,0.9736
0,2018,0.13124946,915,0.1312
0,2018,7.7577863,916,7.7578
0,2018,1.0488812,917,1.0489
0,2018,8.907722,918,8.9077
0,2018,281.13602,919,281.136
0,2018,413.725,920,413.725
0,2018,582.05084,921,582.0508
0,2018,561.11084,922,561.1108
0,2018,553.7506,923,553.7506
0,2018,298.09406,924,298.0941
0,2018,145.16037,925,145.1604
0,2018,197.28116,926,197.2812
0,2018,159.07545,927,159.0755
0,2018,187.70102,928,187.701
0,2018,620.2978,929,620.2978
0,2018,560.6663,930,560.6663
0,2018,315.89835,931,315.8984
0,2018,382.9296,932,382.9296
0,2018,132.95912,933,132.9591
0,2018,287.96005,934,287.9601
0,2018,190.97488,935,190.9749
0,2018,163.75981,936,163.7598
0,2018,95.7529,937,95.7529
0,2018,158.4069,938,158.4069
0,2018,230.31555,939,230.3156
0,2018,234.19868,940,234.1987
0,2018,215.9046,941,215.9046
0,2018,259.35062,942,259.3506
0,2018,144.38937,943,144.3894
0,2018,139.87796,944,139.878
0,2018,136.99725,945,136.9973
0,2018,191.3301,946,191.3301
0,2018,196.66396,947,196.664
0,2018,187.44324,948,187.4432
0,2018,334.52426,949,334.5243
0,2018,157.3458,950,157.3458
0,2018,207.04149,951,207.0415
0,2018,158.31937,952,158.3194
0,2018,151.22478,953,151.2248
0,2018,179.27052,954,179.2705
0,2018,110.9244,955,110.9244
0,2018,94.67574,956,94.6757
0,2018,61.85511,957,61.8551
0,2018,103.96828,958,103.9683
0,2018,86.62212,959,86.6221
0,2018,92.89583,960,92.8958
0,2018,44.863674,961,44.8637
0,2018,27.376835,962,27.3768
0,2018,11.752961,963,11.753
0,2018,5.282474,964,5.2825
0,2018,1.3619334,965,1.3619
0,2018,10.80372,966,10.8037
0,2018,7.661028,967,7.661
0,2018,7.715055,968,7.7151
0,2018,0.012695093,969,0.0127
0,2018,1.7442417,970,1.7442
0,2018,8.034918,971,8.0349
0,2018,21.256996,972,21.257
0,2018,54.502407,973,54.5024
0,2018,31.745525,974,31.7455
0,2018,15.282237,975,15.2822
0,2018,6.6936126,976,6.6936
0,2018,4.0652747,977,4.0653
0,2018,0.01267856,978,0.0127
0,2018,2.9617677,979,2.9618
0,2018,263.9852,980,263.9852
0,2018,433.7181,981,433.7181
0,2018,437.011,982,437.011
0,2018,462.86182,983,462.8618
0,2018,268.88477,984,268.8848
0,2018,86.309906,985,86.3099
0,2018,92.759285,986,92.7593
0,2018,225.86812,987,225.8681
0,2018,187.69601,988,187.696
0,2018,92.63901,989,92.639
0,2018,223.13728,990,223.1373
0,2018,344.22992,991,344.2299
0,2018,187.52715,992,187.5272
0,2018,203.86206,993,203.8621
0,2018,221.37517,994,221.3752
0,2018,227.51031,995,227.5103
0,2018,324.108,996,324.108
0,2018,127.26564,997,127.2656
0,2018,346.66678,998,346.6668
0,2018,229.6929,999,229.6929
0,2018,36.45925,1000,36.4593
0,2018,217.39319,1001,217.3932
0,2018,282.67972,1002,282.6797
0,2018,296.3073,1003,296.3073
0,2018,164.34871,1004,164.3487
0,2018,202.27481,1005,202.2748
0,2018,167.27052,1006,167.2705
0,2018,137.96913,1007,137.9691
0,2018,189.63773,1008,189.6377
0,2018,166.38863,1009,166.3886
0,2018,243.80368,1010,243.8037
0,2018,243.6934,1011,243.6934
0,2018,192.03447,1012,192.0345
0,2018,251.24054,1013,251.2405
0,2018,226.15712,1014,226.1571
0,2018,198.90598,1015,198.906
0,2018,199.92902,1016,199.929
0,2018,66.26133,1017,66.2613
0,2018,127.14447,1018,127.1445
0,2018,65.88924,1019,65.8892
0,2018,105.18665,1020,105.1867
0,2018,71.95866,1021,71.9587
0,2018,82.78382,1022,82.7838
0,2018,34.42364,1023,34.4236
0,2018,36.925095,1024,36.9251
0,2018,18.698378,1025,18.6984
0,2018,9.204867,1026,9.2049
0,2018,7.5821066,1027,7.5821
0,2018,14.522389,1028,14.5224
0,2018,13.505946,1029,13.5059
0,2018,8.251513,1030,8.2515
0,2018,0.003510003,1031,0.0035
0,2018,0.041878458,1032,0.0419
0,2018,26.11229,1033,26.1123
0,2018,52.192062,1034,52.1921
0,2018,313.15762,1035,313.1576
0,2018,588.4112,1036,588.4112
0,2018,419.6649,1037,419.6649
0,2018,365.54813,1038,365.5481
0,2018,382.1249,1039,382.1249
0,2018,274.53412,1040,274.5341
0,2018,51.353817,1041,51.3538
0,2018,99.4798,1042,99.4798
0,2018,97.35592,1043,97.3559
0,2018,141.4875,1044,141.4875
0,2018,164.21649,1045,164.2165
0,2018,128.55309,1046,128.5531
0,2018,176.7594,1047,176.7594
0,2018,193.5584,1048,193.5584
0,2018,326.31946,1049,326.3195
0,2018,180.79407,1050,180.7941
0,2018,411.69833,1051,411.6983
0,2018,152.97874,1052,152.9787
0,2018,315.2871,1053,315.2871
0,2018,190.49852,1054,190.4985
0,2018,24.866432,1055,24.8664
0,2018,83.30057,1056,83.3006
0,2018,121.56779,1057,121.5678
0,2018,102.8888,1058,102.8888
0,2018,214.87903,1059,214.879
0,2018,230.58556,1060,230.5856
0,2018,141.66777,1061,141.6678
0,2018,115.90289,1062,115.9029
0,2018,247.10255,1063,247.1026
0,2018,220.25175,1064,220.2518
0,2018,135.76196,1065,135.762
0,2018,219.81305,1066,219.8131
0,2018,210.2242,1067,210.2242
0,2018,172.29155,1068,172.2916
0,2018,127.25304,1069,127.253
0,2018,152.96881,1070,152.9688
0,2018,307.24954,1071,307.2495
0,2018,163.72836,1072,163.7284
0,2018,143.35254,1073,143.3525
0,2018,86.555145,1074,86.5551
0,2018,54.575256,1075,54.5753
0,2018,69.732765,1076,69.7328
0,2018,91.26973,1077,91.2697
0,2018,33.898903,1078,33.8989
0,2018,18.460152,1079,18.4602
0,2018,17.25718,1080,17.2572
0,2018,18.144066,1081,18.1441
0,2018,28.199583,1082,28.1996
0,2018,11.310492,1083,11.3105
0,2018,5.6717668,1084,5.6718
0,2018,1.6664107,1085,1.6664
0,2018,16.451365,1086,16.4514
0,2018,210.77849,1087,210.7785
0,2018,256.60632,1088,256.6063
0,2018,401.81567,1089,401.8157
0,2018,447.7974,1090,447.7974
0,2018,349.15103,1091,349.151
0,2018,369.23907,1092,369.2391
0,2018,389.46176,1093,389.4618
0,2018,338.37628,1094,338.3763
0,2018,172.4626,1095,172.4626
0,2018,171.8524,1096,171.8524
0,2018,181.18945,1097,181.1895
0,2018,262.50198,1098,262.502
0,2018,202.8598,1099,202.8598
0,2018,367.76334,1100,367.7633
0,2018,222.73868,1101,222.7387
0,2018,147.49968,1102,147.4997
0,2018,285.238,1103,285.238
0,2018,369.97177,1104,369.9718
0,2018,83.43409,1105,83.4341
0,2018,129.98036,1106,129.9804
0,2018,245.66745,1107,245.6675
0,2018,390.30045,1108,390.3005
0,2018,60.830624,1109,60.8306
0,2018,75.26026,1110,75.2603
0,2018,138.20027,1111,138.2003
0,2018,183.44067,1112,183.4407
0,2018,208.2494,1113,208.2494
0,2018,289.47552,1114,289.4755
0,2018,162.5438,1115,162.5438
0,2018,163.85817,1116,163.8582
0,2018,223.68892,1117,223.6889
0,2018,198.55832,1118,198.5583
0,2018,201.60513,1119,201.6051
0,2018,202.0394,1120,202.0394
0,2018,184.11723,1121,184.1172
0,2018,230.87535,1122,230.8754
0,2018,219.02365,1123,219.0237
0,2018,120.17995,1124,120.18
0,2018,219.09616,1125,219.0962
0,2018,152.20091,1126,152.2009
0,2018,148.4686,1127,148.4686
0,2018,98.293015,1128,98.293
0,2018,101.278114,1129,101.2781
0,2018,75.635506,1130,75.6355
0,2018,96.30824,1131,96.3082
0,2018,32.552135,1132,32.5521
0,2018,23.910833,1133,23.9108
0,2018,28.091087,1134,28.0911
0,2018,16.07923,1135,16.0792
0,2018,9.300426,1136,9.3004
0,2018,7.6278,1137,7.6278
0,2018,1.8008819,1138,1.8009
0,2018,0.021572411,1139,0.0216
0,2018,30.706833,1140,30.7068
0,2018,309.4868,1141,309.4868
0,2018,499.21713,1142,499.2171
0,2018,588.3885,1143,588.3885
0,2018,290.43903,1144,290.439
0,2018,277.96408,1145,277.9641
0,2018,340.27985,1146,340.2799
0,2018,600.67804,1147,600.678
0,2018,454.185,1148,454.185
0,2018,296.1818,1149,296.1818
0,2018,132.87627,1150,132.8763
0,2018,204.46228,1151,204.4623
0,2018,155.84338,1152,155.8434
0,2018,188.7622,1153,188.7622
0,2018,153.67062,1154,153.6706
0,2018,202.19705,1155,202.1971
0,2018,219.9701,1156,219.9701
0,2018,195.24915,1157,195.2492
0,2018,241.06157,1158,241.0616
0,2018,329.50684,1159,329.5068
0,2018,236.81738,1160,236.8174
0,2018,348.9403,1161,348.9403
0,2018,141.02504,1162,141.025
0,2018,179.43207,1163,179.4321
0,2018,91.28424,1164,91.2842
0,2018,109.944466,1165,109.9445
0,2018,149.68672,1166,149.6867
0,2018,168.20348,1167,168.2035
0,2018,220.86653,1168,220.8665
0,2018,211.81769,1169,211.8177
0,2018,200.91037,1170,200.9104
0,2018,159.03671,1171,159.0367
0,2018,210.37949,1172,210.3795
0,2018,291.7944,1173,291.7944
0,2018,188.17137,1174,188.1714
0,2018,111.19893,1175,111.1989
0,2018,219.07014,1176,219.0701
0,2018,132.79858,1177,132.7986
0,2018,192.21753,1178,192.2175
0,2018,464.1038,1179,464.1038
0,2018,263.08502,1180,263.085
0,2018,197.3335,1181,197.3335
0,2018,97.82524,1182,97.8252
0,2018,113.92203,1183,113.922
0,2018,126.717476,1184,126.7175
0,2018,80.23637,1185,80.2364
0,2018,157.74602,1186,157.746
0,2018,36.84762,1187,36.8476
0,2018,19.87627,1188,19.8763
0,2018,24.128557,1189,24.1286
0,2018,5.218272,1190,5.2183
0,2018,2.9028943,1191,2.9029
0,2018,0.2623073,1192,0.2623
0,2018,0.64396966,1193,0.644
0,2018,15.147374,1194,15.1474
0,2018,25.92272,1195,25.9227
0,2018,247.76695,1196,247.767
0,2018,394.8721,1197,394.8721
0,2018,240.60513,1198,240.6051
0,2018,386.84634,1199,386.8463
0,2018,308.71304,1200,308.713
0,2018,473.9573,1201,473.9573
0,2018,291.54926,1202,291.5493
0,2018,357.36588,1203,357.3659
0,2018,419.4734,1204,419.4734
0,2018,256.4599,1205,256.4599
0,2018,155.07053,1206,155.0705
0,2018,44.135517,1207,44.1355
0,2018,43.460392,1208,43.4604
0,2018,108.09396,1209,108.094
0,2018,193.95433,1210,193.9543
0,2018,190.08452,1211,190.0845
0,2018,322.14307,1212,322.1431
0,2018,220.24747,1213,220.2475
0,2018,362.5775,1214,362.5775
0,2018,553.4664,1215,553.4664
0,2018,461.19626,1216,461.1963
0,2018,300.5424,1217,300.5424
0,2018,55.877243,1218,55.8772
0,2018,90.39001,1219,90.39
0,2018,27.064205,1220,27.0642
0,2018,22.865194,1221,22.8652
0,2018,106.01556,1222,106.0156
0,2018,196.84766,1223,196.8477
0,2018,222.34727,1224,222.3473
0,2018,356.51514,1225,356.5151
0,2018,137.88898,1226,137.889
0,2018,167.414,1227,167.414
0,2018,177.73297,1228,177.733
0,2018,203.98094,1229,203.9809
0,2018,220.22029,1230,220.2203
0,2018,268.47537,1231,268.4754
0,2018,253.11429,1232,253.1143
0,2018,126.3016,1233,126.3016
0,2018,345.49496,1234,345.495
0,2018,230.02168,1235,230.0217
0,2018,111.90873,1236,111.9087
0,2018,135.83372,1237,135.8337
0,2018,56.61748,1238,56.6175
0,2018,92.042534,1239,92.0425
0,2018,116.637886,1240,116.6379
0,2018,169.13127,1241,169.1313
0,2018,173.07095,1242,173.071
0,2018,36.37217,1243,36.3722
0,2018,32.605045,1244,32.605
0,2018,18.831083,1245,18.8311
0,2018,4.674588,1246,4.6746
0,2018,1.5245942,1247,1.5246
0,2018,1.5524763,1248,1.5525
0,2018,0.20084369,1249,0.2008
0,2018,2.8583503,1250,2.8584
0,2018,0.9171833,1251,0.9172
0,2018,10.371928,1252,10.3719
0,2018,107.955925,1253,107.9559
0,2018,183.66689,1254,183.6669
0,2018,346.42523,1255,346.4252
0,2018,192.55815,1256,192.5582
0,2018,417.8567,1257,417.8567
0,2018,352.56583,1258,352.5658
0,2018,353.17474,1259,353.1747
0,2018,261.57986,1260,261.5799
0,2018,1357.3959,1261,1357.3959
0,2018,275.4672,1262,275.4672
0,2018,352.97372,1263,352.9737
0,2018,295.22183,1264,295.2218
0,2018,133.90709,1265,133.9071
0,2018,26.152004,1266,26.152
0,2018,138.26974,1267,138.2697
0,2018,350.25903,1268,350.259
0,2018,149.10815,1269,149.1082
0,2018,296.3117,1270,296.3117
0,2018,368.21896,1271,368.219
0,2018,417.88242,1272,417.8824
0,2018,375.60083,1273,375.6008
0,2018,415.47803,1274,415.478
0,2018,337.68262,1275,337.6826
0,2018,163.144,1276,163.144
0,2018,43.451828,1277,43.4518
0,2018,36.218616,1278,36.2186
0,2018,3.4138691,1279,3.4139
0,2018,93.684875,1280,93.6849
0,2018,108.03974,1281,108.0397
0,2018,72.38369,1282,72.3837
0,2018,57.441956,1283,57.442
0,2018,160.17494,1284,160.1749
0,2018,183.25986,1285,183.2599
0,2018,199.44604,1286,199.446
0,2018,370.6344,1287,370.6344
0,2018,440.2463,1288,440.2463
0,2018,343.74033,1289,343.7403
0,2018,358.9249,1290,358.9249
0,2018,239.81601,1291,239.816
0,2018,93.368126,1292,93.3681
0,2018,149.14232,1293,149.1423
0,2018,21.149239,1294,21.1492
0,2018,73.74821,1295,73.7482
0,2018,93.19442,1296,93.1944
0,2018,49.741592,1297,49.7416
0,2018,19.70553,1298,19.7055
0,2018,14.084213,1299,14.0842
0,2018,127.89537,1300,127.8954
0,2018,380.15967,1301,380.1597
0,2018,236.61607,1302,236.6161
0,2018,131.0053,1303,131.0053
0,2018,32.35281,1304,32.3528
0,2018,32.878902,1305,32.8789
0,2018,2.4325178,1306,2.4325
0,2018,22.039032,1307,22.039
0,2018,17.267012,1308,17.267
0,2018,0.19745742,1309,0.1975
0,2018,0.02058205,1310,0.0206
0,2018,0.37052223,1311,0.3705
0,2018,2.552569,1312,2.5526
0,2018,3.3339167,1313,3.3339
0,2018,1.3336649,1314,1.3337
0,2018,2.515186,1315,2.5152
0,2018,0.6671693,1316,0.6672
0,2018,26.038425,1317,26.0384
0,2018,30.615694,1318,30.6157
0,2018,192.69687,1319,192.6969
0,2018,561.45514,1320,561.4551
0,2018,1069.8794,1321,1069.8794
0,2018,817.8541,1322,817.8541
0,2018,665.30396,1323,665.304
0,2018,420.3118,1324,420.3118
0,2018,170.0806,1325,170.0806
0,2018,520.17487,1326,520.1749
0,2018,1587.659,1327,1587.659
0,2018,708.8447,1328,708.8447
0,2018,118.27997,1329,118.28
0,2018,181.50697,1330,181.507
0,2018,235.73181,1331,235.7318
0,2018,386.55746,1332,386.5575
0,2018,55.50968,1333,55.5097
0,2018,296.96188,1334,296.9619
0,2018,247.33798,1335,247.338
0,2018,184.49498,1336,184.495
0,2018,192.86765,1337,192.8677
0,2018,233.11893,1338,233.1189
0,2018,240.58746,1339,240.5875
0,2018,259.34598,1340,259.346
0,2018,281.7719,1341,281.7719
0,2018,243.61504,1342,243.615
0,2018,246.17326,1343,246.1733
0,2018,110.71554,1344,110.7155
0,2018,22.825724,1345,22.8257
0,2018,228.06482,1346,228.0648
0,2018,74.76469,1347,74.7647
0,2018,28.446445,1348,28.4464
0,2018,17.974037,1349,17.974
0,2018,106.601204,1350,106.6012
0,2018,96.5478,1351,96.5478
0,2018,68.81291,1352,68.8129
0,2018,292.93588,1353,292.9359
0,2018,317.34915,1354,317.3492
0,2018,280.0093,1355,280.0093
0,2018,284.13483,1356,284.1348
0,2018,360.33163,1357,360.3316
0,2018,196.73749,1358,196.7375
0,2018,55.689537,1359,55.6895
0,2018,22.61573,1360,22.6157
0,2018,66.19917,1361,66.1992
0,2018,100.69448,1362,100.6945
0,2018,71.00135,1363,71.0014
0,2018,96.50154,1364,96.5015
0,2018,38.744957,1365,38.745
0,2018,132.2686,1366,132.2686
0,2018,347.887,1367,347.887
0,2018,247.99167,1368,247.9917
0,2018,197.03865,1369,197.0387
0,2018,36.249577,1370,36.2496
0,2018,7.041121,1371,7.0411
0,2018,2.3513894,1372,2.3514
0,2018,4.5720167,1373,4.572
0,2018,1.9184158,1374,1.9184
0,2018,0.8725564,1375,0.8726
0,2018,30.02737,1376,30.0274
0,2018,37.326164,1377,37.3262
0,2018,77.3066,1378,77.3066
0,2018,64.88037,1379,64.8804
0,2018,22.391466,1380,22.3915
0,2018,9.693765,1381,9.6938
0,2018,17.831003,1382,17.831
0,2018,68.22701,1383,68.227
0,2018,196.15901,1384,196.159
0,2018,276.62732,1385,276.6273
0,2018,317.46,1386,317.46
0,2018,363.85892,1387,363.8589
0,2018,389.92273,1388,389.9227
0,2018,419.38547,1389,419.3855
0,2018,373.47855,1390,373.4786
0,2018,537.34784,1391,537.3478
0,2018,532.30054,1392,532.3005
0,2018,355.4198,1393,355.4198
0,2018,59.723125,1394,59.7231
0,2018,85.38229,1395,85.3823
0,2018,71.301094,1396,71.3011
0,2018,1639.0894,1397,1639.0894
0,2018,408.37933,1398,408.3793
0,2018,209.35818,1399,209.3582
0,2018,170.76996,1400,170.77
0,2018,146.5401,1401,146.5401
0,2018,142.46748,1402,142.4675
0,2018,121.545334,1403,121.5453
0,2018,392.291,1404,392.291
0,2018,216.67801,1405,216.678
0,2018,288.12845,1406,288.1285
0,2018,334.43576,1407,334.4358
0,2018,310.79718,1408,310.7972
0,2018,322.6727,1409,322.6727
0,2018,214.1679,1410,214.1679
0,2018,108.472244,1411,108.4722
0,2018,188.17589,1412,188.1759
0,2018,63.739338,1413,63.7393
0,2018,16.105505,1414,16.1055
0,2018,0.97370833,1415,0.9737
0,2018,1.5275637,1416,1.5276
0,2018,1.169804,1417,1.1698
0,2018,76.49606,1418,76.4961
0,2018,42.954807,1419,42.9548
0,2018,145.7319,1420,145.7319
0,2018,179.73154,1421,179.7315
0,2018,206.21873,1422,206.2187
0,2018,222.23561,1423,222.2356
0,2018,352.54074,1424,352.5407
0,2018,148.83571,1425,148.8357
0,2018,124.273895,1426,124.2739
0,2018,207.5082,1427,207.5082
0,2018,249.13213,1428,249.1321
0,2018,155.5414,1429,155.5414
0,2018,226.9786,1430,226.9786
0,2018,248.35463,1431,248.3546
0,2018,253.9409,1432,253.9409
0,2018,345.13693,1433,345.1369
0,2018,368.617,1434,368.617
0,2018,103.840675,1435,103.8407
0,2018,65.1083,1436,65.1083
0,2018,21.371683,1437,21.3717
0,2018,2.1010911,1438,2.1011
0,2018,56.676056,1439,56.6761
0,2018,116.64002,1440,116.64
0,2018,188.37724,1441,188.3772
0,2018,131.314,1442,131.314
0,2018,132.59526,1443,132.5953
0,2018,102.80629,1444,102.8063
0,2018,40.109634,1445,40.1096
0,2018,46.236416,1446,46.2364
0,2018,68.49161,1447,68.4916
0,2018,158.12793,1448,158.1279
0,2018,106.04471,1449,106.0447
0,2018,134.31755,1450,134.3176
0,2018,114.46903,1451,114.469
0,2018,221.09776,1452,221.0978
0,2018,189.62106,1453,189.6211
0,2018,447.35532,1454,447.3553
0,2018,255.02481,1455,255.0248
0,2018,190.84511,1456,190.8451
0,2018,532.2243,1457,532.2243
0,2018,210.73988,1458,210.7399
0,2018,100.769585,1459,100.7696
0,2018,165.78383,1460,165.7838
0,2018,730.45465,1461,730.4547
0,2018,301.9532,1462,301.9532
0,2018,156.81435,1463,156.8144
0,2018,143.64897,1464,143.649
0,2018,134.2877,1465,134.2877
0,2018,896.7385,1466,896.7385
0,2018,234.61404,1467,234.614
0,2018,465.85583,1468,465.8558
0,2018,167.80365,1469,167.8037
0,2018,259.21756,1470,259.2176
0,2018,275.59885,1471,275.5989
0,2018,385.9263,1472,385.9263
0,2018,225.40247,1473,225.4025
0,2018,402.2107,1474,402.2107
0,2018,162.91655,1475,162.9166
0,2018,62.60788,1476,62.6079
0,2018,6.8530283,1477,6.853
0,2018,158.70639,1478,158.7064
0,2018,143.5304,1479,143.5304
0,2018,98.51745,1480,98.5175
0,2018,248.22307,1481,248.2231
0,2018,455.64764,1482,455.6476
0,2018,410.9601,1483,410.9601
0,2018,366.47678,1484,366.4768
0,2018,173.85014,1485,173.8501
0,2018,224.49596,1486,224.496
0,2018,231.1781,1487,231.1781
0,2018,284.4125,1488,284.4125
0,2018,244.85329,1489,244.8533
0,2018,310.0043,1490,310.0043
0,2018,301.44348,1491,301.4435
0,2018,315.63757,1492,315.6376
0,2018,259.51315,1493,259.5132
0,2018,225.96416,1494,225.9642
0,2018,207.11574,1495,207.1157
0,2018,181.40253,1496,181.4025
0,2018,89.87766,1497,89.8777
0,2018,0.070605546,1498,0.0706
0,2018,0.08774221,1499,0.0877
0,2018,32.96031,1500,32.9603
0,2018,145.52628,1501,145.5263
0,2018,80.1114,1502,80.1114
0,2018,97.69729,1503,97.6973
0,2018,171.67581,1504,171.6758
0,2018,112.444885,1505,112.4449
0,2018,112.69733,1506,112.6973
0,2018,55.845295,1507,55.8453
0,2018,94.53185,1508,94.5319
0,2018,25.316364,1509,25.3164
0,2018,109.90533,1510,109.9053
0,2018,403.46722,1511,403.4672
0,2018,576.62396,1512,576.624
0,2018,233.3785,1513,233.3785
0,2018,302.87598,1514,302.876
0,2018,733.6495,1515,733.6495
0,2018,462.31412,1516,462.3141
0,2018,78.142456,1517,78.1425
0,2018,960.88776,1518,960.8878
0,2018,194.16953,1519,194.1695
0,2018,339.52866,1520,339.5287
0,2018,423.63586,1521,423.6359
0,2018,431.91113,1522,431.9111
0,2018,1013.43646,1523,1013.4365
0,2018,294.71503,1524,294.715
0,2018,191.62119,1525,191.6212
0,2018,126.323326,1526,126.3233
0,2018,64.59741,1527,64.5974
0,2018,108.48953,1528,108.4895
0,2018,155.45857,1529,155.4586
0,2018,318.59415,1530,318.5942
0,2018,437.2497,1531,437.2497
0,2018,195.74713,1532,195.7471
0,2018,145.75572,1533,145.7557
0,2018,89.783966,1534,89.784
0,2018,149.38045,1535,149.3805
0,2018,122.47741,1536,122.4774
0,2018,26.216843,1537,26.2168
0,2018,4.06011,1538,4.0601
0,2018,153.93736,1539,153.9374
0,2018,119.95404,1540,119.954
0,2018,277.5565,1541,277.5565
0,2018,280.10495,1542,280.105
0,2018,294.7757,1543,294.7757
0,2018,322.56763,1544,322.5676
0,2018,249.25195,1545,249.252
0,2018,260.34457,1546,260.3446
0,2018,272.7116,1547,272.7116
0,2018,319.37534,1548,319.3753
0,2018,320.3505,1549,320.3505
0,2018,200.80884,1550,200.8088
0,2018,178.03816,1551,178.0382
0,2018,202.6181,1552,202.6181
0,2018,235.06625,1553,235.0663
0,2018,269.10492,1554,269.1049
0,2018,188.4077,1555,188.4077
0,2018,76.188576,1556,76.1886
0,2018,66.275505,1557,66.2755
0,2018,53.698032,1558,53.698
0,2018,5.0762525,1559,5.0763
0,2018,0.07015275,1560,0.0702
0,2018,45.157513,1561,45.1575
0,2018,151.37383,1562,151.3738
0,2018,114.85191,1563,114.8519
0,2018,107.260056,1564,107.2601
0,2018,145.18387,1565,145.1839
0,2018,97.36419,1566,97.3642
0,2018,76.567924,1567,76.5679
0,2018,68.9992,1568,68.9992
0,2018,250.64525,1569,250.6453
0,2018,248.72871,1570,248.7287
0,2018,267.56082,1571,267.5608
0,2018,288.10962,1572,288.1096
0,2018,60.029137,1573,60.0291
0,2018,85.91156,1574,85.9116
0,2018,1285.5972,1575,1285.5972
0,2018,496.39102,1576,496.391
0,2018,288.68216,1577,288.6822
0,2018,204.20169,1578,204.2017
0,2018,234.2532,1579,234.2532
0,2018,516.4556,1580,516.4556
0,2018,1115.503,1581,1115.503
0,2018,572.72845,1582,572.7285
0,2018,1169.9121,1583,1169.9121
0,2018,371.03757,1584,371.0376
0,2018,202.26108,1585,202.2611
0,2018,279.25082,1586,279.2508
0,2018,60.77559,1587,60.7756
0,2018,82.7781,1588,82.7781
0,2018,113.6081,1589,113.6081
0,2018,487.2504,1590,487.2504
0,2018,348.20834,1591,348.2083
0,2018,109.24017,1592,109.2402
0,2018,240.68277,1593,240.6828
0,2018,365.4026,1594,365.4026
0,2018,102.023865,1595,102.0239
0,2018,14.102507,1596,14.1025
0,2018,24.31606,1597,24.3161
0,2018,4.8748817,1598,4.8749
0,2018,26.463678,1599,26.4637
0,2018,193.22366,1600,193.2237
0,2018,116.14987,1601,116.1499
0,2018,133.78021,1602,133.7802
0,2018,288.2938,1603,288.2938
0,2018,380.2287,1604,380.2287
0,2018,252.9458,1605,252.9458
